Var1,ASP14_i10_plus_midlow
DM_na1_c,NaN
DM_thm_m,NaN
DM_retn_n,NaN
DM_hhxdcal_c,NaN
DM_15HPET_n,NaN
DM_15HPET_x,NaN
DM_15HPET_r,NaN
sink_Ser_Gly_Ala_X_Gly_r,NaN
EX_pail_hs_e,NaN
EX_CE1243_e,NaN
EX_CE5026_e,NaN
EX_5cysgly34dhphe_e,NaN
EX_CE1261_e,NaN
EX_galgluside_hs_e,NaN
EX_ga1_hs_e,NaN
EX_gm1_hs_e,NaN
EX_gm2_hs_e,NaN
EX_gm1b_hs_e,NaN
EX_gd1b_hs_e,NaN
EX_gt1b_hs_e,NaN
HMR_0002,NaN
HMR_0003,1.476
HMR_0008,NaN
HMR_0015,NaN
HMR_0016,NaN
HMR_0017,NaN
HMR_0019,NaN
HMR_0020,NaN
HMR_0155,1.897
HMR_0156,NaN
HMR_0157,NaN
HMR_0164,1.897
HMR_0165,NaN
HMR_0166,NaN
HMR_0167,1.897
HMR_0168,NaN
HMR_0170,1.897
HMR_0171,NaN
HMR_0172,NaN
HMR_0176,1.897
HMR_0177,NaN
HMR_0178,NaN
HMR_0180,NaN
HMR_0182,NaN
HMR_0183,1.897
HMR_0184,NaN
HMR_0185,NaN
HMR_0188,2.035
HMR_0189,1.351
HMR_0191,1.897
HMR_0192,2.035
HMR_0193,1.351
HMR_0194,0.78
HMR_0197,1.351
HMR_0200,2.035
HMR_0201,1.351
HMR_0203,1.897
HMR_0204,2.035
HMR_0206,1.351
HMR_0207,0.78
HMR_0208,1.897
HMR_0209,2.035
HMR_0210,1.351
HMR_0211,0.78
HMR_0214,1.351
HMR_0215,0.78
HMR_0230,1.351
HMR_0232,1.897
HMR_0233,2.035
HMR_0234,1.351
HMR_0235,0.78
HMR_0238,1.351
HMR_0239,0.78
HMR_0240,1.897
HMR_0241,2.035
HMR_0242,1.351
HMR_0243,0.78
HMR_0244,1.897
HMR_0245,2.035
HMR_0246,1.351
HMR_0247,0.78
HMR_0253,0.78
HMR_0254,1.897
HMR_0255,2.035
HMR_0256,1.351
HMR_0257,0.78
HMR_0259,2.035
HMR_0260,1.351
HMR_0261,0.78
HMR_0267,2.035
HMR_0268,1.351
HMR_0270,1.897
HMR_0271,2.035
HMR_0272,1.351
HMR_0273,0.78
HMR_0276,1.351
HMR_0277,0.78
HMR_0278,1.897
HMR_0279,2.035
HMR_0280,1.351
HMR_0281,0.78
HMR_0287,0.78
HMR_0288,1.897
HMR_0289,2.035
HMR_0290,1.351
HMR_0291,0.78
HMR_0292,1.897
HMR_0293,2.035
HMR_0296,1.897
HMR_0297,2.035
HMR_0298,1.351
HMR_0299,0.78
HMR_0300,1.897
HMR_0301,2.035
HMR_0302,1.351
HMR_0303,0.78
HMR_0304,1.897
HMR_0305,2.035
HMR_0306,1.351
HMR_0307,0.78
HMR_0308,1.897
HMR_0309,2.035
HMR_0310,1.351
HMR_0311,0.78
HMR_0317,0.78
HMR_0319,2.035
HMR_0321,0.78
HMR_0322,1.897
HMR_0323,2.035
HMR_0324,1.351
HMR_0325,0.78
HMR_0326,1.897
HMR_0327,2.035
HMR_0328,1.351
HMR_0329,0.78
HMR_0342,1.351
HMR_0343,0.78
HMR_0344,1.897
HMR_0345,2.035
HMR_0346,1.351
HMR_0347,0.78
HMR_0350,1.351
HMR_0354,1.351
HMR_0358,1.351
HMR_0359,0.78
HMR_0362,1.351
HMR_0363,0.78
HMR_0366,1.351
HMR_0367,0.78
HMR_0370,1.351
HMR_0371,0.78
HMR_0374,1.351
HMR_0375,0.78
HMR_0378,1.351
HMR_0380,1.897
HMR_0381,2.035
HMR_0382,1.351
HMR_0383,0.78
HMR_0384,1.897
HMR_0385,2.035
HMR_0386,1.351
HMR_0387,0.78
HMR_0388,1.897
HMR_0389,2.035
HMR_0390,1.351
HMR_0391,0.78
HMR_0392,1.897
HMR_0393,2.035
HMR_0394,1.351
HMR_0395,0.78
HMR_0398,1.351
HMR_0402,1.351
HMR_0406,1.351
HMR_0410,1.351
HMR_0414,1.351
HMR_0415,0.78
HMR_0418,1.351
HMR_0419,0.78
HMR_0422,1.351
HMR_0423,0.78
HMR_0426,1.351
HMR_0427,0.78
HMR_0428,1.897
HMR_0429,2.035
HMR_0430,1.351
HMR_0431,0.78
HMR_0432,1.897
HMR_0433,2.035
HMR_0434,1.351
HMR_0435,0.78
HMR_0436,1.897
HMR_0437,2.035
HMR_0438,1.351
HMR_0439,0.78
HMR_0467,NaN
HMR_0469,NaN
HMR_0478,NaN
HMR_0482,NaN
HMR_0582,0.766
HMR_0586,1.236
HMR_0587,NaN
HMR_0593,2.494
HMR_0597,1.553
HMR_0598,1.553
HMR_0601,1.553
HMR_0614,1.018
HMR_0625,0.995
HMR_0629,1.743
HMR_0634,NaN
HMR_0641,1.897
HMR_0642,1.743
HMR_0647,NaN
HMR_0653,NaN
HMR_0654,NaN
HMR_0657,NaN
HMR_0672,1.476
HMR_0678,1.339
HMR_0750,1.941
HMR_0753,1.188
HMR_0758,1.941
HMR_0761,1.851
HMR_0763,NaN
HMR_0765,2.516
HMR_0767,1.553
HMR_0769,NaN
HMR_0770,2.307
HMR_0771,NaN
HMR_0775,1.553
HMR_0783,NaN
HMR_0793,0.446
HMR_0795,1.29
HMR_0803,1.782
HMR_0805,NaN
HMR_0806,NaN
HMR_0807,1.517
HMR_0808,1.517
HMR_0809,NaN
HMR_0810,NaN
HMR_0811,0.501
HMR_0812,0.503
HMR_0814,NaN
HMR_0815,NaN
HMR_0816,NaN
HMR_0817,0.503
HMR_0819,1.948
HMR_0820,1.458
HMR_0821,1.517
HMR_0822,NaN
HMR_0823,NaN
HMR_0824,1.458
HMR_0825,1.544
HMR_0827,NaN
HMR_0828,1.517
HMR_0829,NaN
HMR_0830,1.948
HMR_0831,NaN
HMR_0835,0.457
HMR_0836,1.517
HMR_0837,0.503
HMR_0839,NaN
HMR_0841,NaN
HMR_0842,NaN
HMR_0843,NaN
HMR_0844,0.503
HMR_0846,NaN
HMR_0847,1.544
HMR_0848,NaN
HMR_0849,1.458
HMR_0851,NaN
HMR_0852,NaN
HMR_0853,NaN
HMR_0854,NaN
HMR_0855,NaN
HMR_0859,0.276
HMR_0860,NaN
HMR_0864,NaN
HMR_0867,NaN
HMR_0868,NaN
HMR_0870,NaN
HMR_0873,NaN
HMR_0875,2.158
HMR_0876,NaN
HMR_0877,NaN
HMR_0878,NaN
HMR_0889,NaN
HMR_0890,2.158
HMR_0906,NaN
HMR_0907,NaN
HMR_0908,NaN
HMR_0909,NaN
HMR_0910,NaN
HMR_0911,NaN
HMR_0912,NaN
HMR_0913,NaN
HMR_0942,2.156
HMR_0946,2.156
HMR_0950,2.156
HMR_0954,2.156
HMR_0960,2.835
HMR_0962,NaN
HMR_0963,2.835
HMR_0966,NaN
HMR_0979,NaN
HMR_0981,NaN
HMR_0984,NaN
HMR_0985,NaN
HMR_0986,NaN
HMR_0987,NaN
HMR_1030,NaN
HMR_1033,NaN
HMR_1037,NaN
HMR_1039,NaN
HMR_1077,NaN
HMR_1081,NaN
HMR_1084,NaN
HMR_1085,NaN
HMR_1095,NaN
HMR_1102,1.706
HMR_1104,NaN
HMR_1126,NaN
HMR_1127,NaN
HMR_1129,2.509
HMR_1135,NaN
HMR_1242,NaN
HMR_1243,NaN
HMR_1280,1.706
HMR_1283,NaN
HMR_1284,NaN
HMR_1305,NaN
HMR_1306,NaN
HMR_1307,NaN
HMR_1311,NaN
HMR_1312,2.684
HMR_1315,NaN
HMR_1316,NaN
HMR_1317,NaN
HMR_1318,NaN
HMR_1321,NaN
HMR_1325,2.302
HMR_1329,2.302
HMR_1331,NaN
HMR_1332,NaN
HMR_1373,NaN
HMR_1388,NaN
HMR_1390,NaN
HMR_1392,NaN
HMR_1465,2.481
HMR_1470,1.711
HMR_1473,1.21
HMR_1477,0.417
HMR_1478,0.417
HMR_1479,0.417
HMR_1490,2.256
HMR_1493,2.256
HMR_1494,2.256
HMR_1495,1.59
HMR_1496,1.59
HMR_1502,2.256
HMR_1503,2.256
HMR_1504,2.256
HMR_1505,1.59
HMR_1509,1.009
HMR_1512,2.102
HMR_1516,NaN
HMR_1526,1.013
HMR_1532,1.694
HMR_1536,0.417
HMR_1538,0.417
HMR_1539,0.417
HMR_1540,2.036
HMR_1543,2.256
HMR_1544,2.256
HMR_1545,2.256
HMR_1546,1.59
HMR_1547,1.009
HMR_1548,2.256
HMR_1549,2.256
HMR_1550,2.256
HMR_1551,1.59
HMR_1552,1.009
HMR_1557,NaN
HMR_1558,NaN
HMR_1565,1.64
HMR_1620,0.674
HMR_1623,NaN
HMR_1627,0.674
HMR_1629,NaN
HMR_1630,NaN
HMR_1631,NaN
HMR_1637,NaN
HMR_1651,2.408
HMR_1653,2.169
HMR_1665,0.674
HMR_1666,0.674
HMR_1681,NaN
HMR_1685,NaN
HMR_1701,NaN
HMR_1706,1.868
HMR_1735,NaN
HMR_1737,NaN
HMR_1738,NaN
HMR_1739,NaN
HMR_1740,NaN
HMR_1741,NaN
HMR_1742,NaN
HMR_1743,NaN
HMR_1744,NaN
HMR_1745,NaN
HMR_1746,NaN
HMR_1747,NaN
HMR_1748,NaN
HMR_1749,NaN
HMR_1750,NaN
HMR_1751,NaN
HMR_1752,NaN
HMR_1753,NaN
HMR_1754,0.674
HMR_1756,0.674
HMR_1758,NaN
HMR_1759,NaN
HMR_1760,NaN
HMR_1761,NaN
HMR_1762,NaN
HMR_1764,NaN
HMR_1765,NaN
HMR_1766,NaN
HMR_1767,NaN
HMR_1768,NaN
HMR_1769,NaN
HMR_1770,NaN
HMR_1771,NaN
HMR_1781,NaN
HMR_1783,NaN
HMR_1785,NaN
HMR_1786,NaN
HMR_1807,NaN
HMR_1834,NaN
HMR_1838,NaN
HMR_1847,NaN
HMR_1897,0.725
HMR_1916,2.674
HMR_1927,0.315
HMR_1928,NaN
HMR_1929,NaN
HMR_1940,NaN
HMR_1941,NaN
HMR_1944,NaN
HMR_1948,NaN
HMR_1949,NaN
HMR_1958,NaN
HMR_1962,NaN
HMR_1967,NaN
HMR_1968,NaN
HMR_1970,NaN
HMR_1971,NaN
HMR_1976,0.692
HMR_1979,NaN
HMR_1980,NaN
HMR_1981,NaN
HMR_1982,NaN
HMR_1983,NaN
HMR_1988,NaN
HMR_1989,NaN
HMR_1990,NaN
HMR_1991,NaN
HMR_1992,NaN
HMR_1993,NaN
HMR_1996,NaN
HMR_2002,NaN
HMR_2007,NaN
HMR_2010,NaN
HMR_2011,NaN
HMR_2014,NaN
HMR_2016,2.302
HMR_2018,2.302
HMR_2029,2.156
HMR_2041,2.315
HMR_2087,NaN
HMR_2088,2.835
HMR_2089,2.835
HMR_2090,NaN
HMR_2114,NaN
HMR_2127,NaN
HMR_2190,2.066
HMR_2193,1.605
HMR_2210,2.135
HMR_2211,2.066
HMR_2215,2.066
HMR_2217,2.315
HMR_2218,1.605
HMR_2219,2.135
HMR_2259,2.066
HMR_2260,2.315
HMR_2261,1.605
HMR_2262,2.135
HMR_2263,2.066
HMR_2264,2.315
HMR_2265,1.605
HMR_2266,2.135
HMR_2267,2.066
HMR_2268,2.315
HMR_2269,1.605
HMR_2270,2.135
HMR_2281,2.139
HMR_2282,2.139
HMR_2284,2.139
HMR_2286,2.139
HMR_2287,2.139
HMR_2288,2.139
HMR_2289,2.139
HMR_2292,2.139
HMR_2293,2.139
HMR_2294,2.139
HMR_2295,2.139
HMR_2296,2.139
HMR_2332,2.066
HMR_2334,2.315
HMR_2336,1.605
HMR_2338,2.135
HMR_2342,2.066
HMR_2343,2.315
HMR_2344,1.605
HMR_2345,2.135
HMR_2347,2.066
HMR_2348,2.315
HMR_2349,1.605
HMR_2350,2.135
HMR_2353,2.066
HMR_2354,2.315
HMR_2355,1.605
HMR_2356,2.135
HMR_2359,2.197
HMR_2361,2.066
HMR_2362,2.315
HMR_2363,1.605
HMR_2364,2.135
HMR_2365,2.197
HMR_2368,2.197
HMR_2374,NaN
HMR_2376,NaN
HMR_2380,2.197
HMR_2391,NaN
HMR_2393,NaN
HMR_2395,2.066
HMR_2403,NaN
HMR_2433,2.066
HMR_2434,2.315
HMR_2435,1.605
HMR_2436,2.135
HMR_2440,NaN
HMR_2457,2.156
HMR_2472,2.197
HMR_2484,2.197
HMR_2495,NaN
HMR_2530,2.066
HMR_2533,2.315
HMR_2535,1.605
HMR_2537,2.135
HMR_2540,2.066
HMR_2541,2.315
HMR_2542,1.605
HMR_2543,2.135
HMR_2558,NaN
HMR_2560,NaN
HMR_2569,NaN
HMR_2571,NaN
HMR_2581,1.705
HMR_2585,NaN
HMR_2602,0.626
HMR_2603,NaN
HMR_2604,NaN
HMR_2608,0.626
HMR_2609,NaN
HMR_2610,NaN
HMR_2611,0.626
HMR_2612,NaN
HMR_2613,NaN
HMR_2620,0.626
HMR_2621,NaN
HMR_2622,NaN
HMR_2624,NaN
HMR_2633,0.626
HMR_2634,NaN
HMR_2635,NaN
HMR_2644,NaN
HMR_2648,0.626
HMR_2649,NaN
HMR_2650,NaN
HMR_2651,0.626
HMR_2652,NaN
HMR_2653,NaN
HMR_2655,NaN
HMR_2657,0.626
HMR_2659,NaN
HMR_2660,0.626
HMR_2661,NaN
HMR_2662,NaN
HMR_2666,0.626
HMR_2667,NaN
HMR_2668,NaN
HMR_2669,0.626
HMR_2670,NaN
HMR_2671,NaN
HMR_2673,NaN
HMR_2675,0.626
HMR_2676,NaN
HMR_2677,NaN
HMR_2679,NaN
HMR_2681,0.626
HMR_2682,NaN
HMR_2683,NaN
HMR_2684,0.626
HMR_2685,NaN
HMR_2686,NaN
HMR_2687,0.626
HMR_2688,NaN
HMR_2689,NaN
HMR_2690,0.626
HMR_2691,NaN
HMR_2692,NaN
HMR_2693,0.626
HMR_2695,NaN
HMR_2697,NaN
HMR_2699,0.626
HMR_2700,NaN
HMR_2701,NaN
HMR_2702,0.626
HMR_2703,NaN
HMR_2704,NaN
HMR_2705,0.626
HMR_2706,NaN
HMR_2707,NaN
HMR_2708,0.626
HMR_2709,NaN
HMR_2710,NaN
HMR_2711,0.626
HMR_2712,NaN
HMR_2713,NaN
HMR_2715,NaN
HMR_2718,NaN
HMR_2722,NaN
HMR_2727,NaN
HMR_2731,NaN
HMR_2733,0.626
HMR_2734,NaN
HMR_2735,NaN
HMR_2736,0.626
HMR_2737,NaN
HMR_2738,NaN
HMR_2739,0.626
HMR_2740,NaN
HMR_2741,NaN
HMR_2744,NaN
HMR_2748,NaN
HMR_2753,NaN
HMR_2757,NaN
HMR_2760,NaN
HMR_2764,NaN
HMR_2768,0.626
HMR_2769,NaN
HMR_2770,NaN
HMR_2771,0.626
HMR_2772,NaN
HMR_2773,NaN
HMR_2774,0.626
HMR_2775,NaN
HMR_2776,NaN
HMR_2817,NaN
HMR_2819,NaN
HMR_2821,NaN
HMR_2827,NaN
HMR_2851,NaN
HMR_2852,NaN
HMR_2857,NaN
HMR_2859,NaN
HMR_2861,NaN
HMR_2862,NaN
HMR_2865,NaN
HMR_2866,NaN
HMR_2884,NaN
HMR_2886,NaN
HMR_2888,NaN
HMR_2890,NaN
HMR_2942,2.035
HMR_2943,2.035
HMR_2944,2.035
HMR_2945,2.035
HMR_2946,2.035
HMR_2947,2.035
HMR_2948,2.035
HMR_2951,2.035
HMR_2954,2.035
HMR_2955,2.035
HMR_2956,2.035
HMR_2961,2.035
HMR_2962,2.035
HMR_2963,2.035
HMR_2964,2.035
HMR_2965,2.035
HMR_2966,2.035
HMR_2967,2.035
HMR_2968,2.035
HMR_2969,2.035
HMR_2970,2.035
HMR_2971,2.035
HMR_2972,2.035
HMR_2973,2.035
HMR_2974,2.035
HMR_2975,2.035
HMR_2976,2.035
HMR_2977,2.035
HMR_2978,2.035
HMR_2979,2.035
HMR_2980,2.035
HMR_2982,2.035
HMR_2983,2.035
HMR_2985,2.035
HMR_2986,2.035
HMR_2988,2.035
HMR_2989,2.035
HMR_2990,2.035
HMR_2994,2.035
HMR_2998,2.035
HMR_2999,2.035
HMR_3001,2.035
HMR_3002,2.035
HMR_3003,2.035
HMR_3018,NaN
HMR_3021,NaN
HMR_3023,NaN
HMR_3053,NaN
HMR_3054,NaN
HMR_3055,NaN
HMR_3056,NaN
HMR_3057,NaN
HMR_3058,NaN
HMR_3059,1.868
HMR_3062,NaN
HMR_3063,NaN
HMR_3064,1.868
HMR_3065,NaN
HMR_3066,NaN
HMR_3067,NaN
HMR_3068,1.868
HMR_3069,NaN
HMR_3070,NaN
HMR_3071,NaN
HMR_3072,1.868
HMR_3073,NaN
HMR_3074,NaN
HMR_3075,NaN
HMR_3076,1.868
HMR_3094,NaN
HMR_3095,NaN
HMR_3096,1.868
HMR_3097,NaN
HMR_3098,NaN
HMR_3099,NaN
HMR_3100,1.868
HMR_3101,NaN
HMR_3102,NaN
HMR_3106,NaN
HMR_3107,1.83
HMR_3108,2.408
HMR_3109,2.408
HMR_3110,2.408
HMR_3111,1.83
HMR_3112,2.408
HMR_3113,2.408
HMR_3114,2.408
HMR_3115,1.83
HMR_3116,2.408
HMR_3117,2.408
HMR_3118,2.408
HMR_3121,1.83
HMR_3128,1.83
HMR_3135,1.83
HMR_3142,1.83
HMR_3149,1.83
HMR_3156,0.588
HMR_3170,1.83
HMR_3171,2.408
HMR_3172,2.408
HMR_3173,2.408
HMR_3174,1.83
HMR_3175,2.408
HMR_3176,2.408
HMR_3177,2.408
HMR_3178,1.83
HMR_3179,2.408
HMR_3180,2.408
HMR_3181,2.408
HMR_3182,1.83
HMR_3183,2.408
HMR_3184,2.408
HMR_3185,2.408
HMR_3186,1.83
HMR_3187,2.408
HMR_3188,2.408
HMR_3189,2.408
HMR_3190,1.83
HMR_3191,2.408
HMR_3192,2.408
HMR_3193,2.408
HMR_3194,1.83
HMR_3195,2.408
HMR_3196,2.408
HMR_3197,2.408
HMR_3198,1.83
HMR_3199,2.408
HMR_3200,2.408
HMR_3201,2.408
HMR_3202,0.588
HMR_3203,2.408
HMR_3204,2.408
HMR_3205,2.408
HMR_3218,1.83
HMR_3219,2.408
HMR_3220,2.408
HMR_3221,2.408
HMR_3222,1.83
HMR_3223,2.408
HMR_3224,2.408
HMR_3225,2.408
HMR_3229,2.408
HMR_3230,1.83
HMR_3231,2.408
HMR_3232,2.408
HMR_3233,2.408
HMR_3234,1.83
HMR_3235,2.408
HMR_3236,2.408
HMR_3237,2.408
HMR_3240,1.83
HMR_3241,2.408
HMR_3242,2.408
HMR_3243,2.408
HMR_3244,1.83
HMR_3245,2.408
HMR_3246,2.408
HMR_3247,2.408
HMR_3296,1.547
HMR_3321,NaN
HMR_3322,1.547
HMR_3326,NaN
HMR_3327,NaN
HMR_3328,1.868
HMR_3329,NaN
HMR_3330,NaN
HMR_3331,NaN
HMR_3332,1.868
HMR_3333,NaN
HMR_3334,NaN
HMR_3335,NaN
HMR_3336,1.868
HMR_3337,NaN
HMR_3338,NaN
HMR_3339,NaN
HMR_3340,1.868
HMR_3341,NaN
HMR_3342,NaN
HMR_3343,NaN
HMR_3344,1.868
HMR_3345,NaN
HMR_3346,NaN
HMR_3347,NaN
HMR_3348,1.868
HMR_3349,NaN
HMR_3350,NaN
HMR_3351,NaN
HMR_3352,1.868
HMR_3353,NaN
HMR_3396,NaN
HMR_3397,NaN
HMR_3398,2.408
HMR_3406,2.408
HMR_3407,2.408
HMR_3408,2.408
HMR_3409,2.408
HMR_3411,2.408
HMR_3413,2.408
HMR_3414,2.408
HMR_3416,2.408
HMR_3421,2.408
HMR_3422,2.408
HMR_3423,2.408
HMR_3424,2.408
HMR_3425,2.408
HMR_3426,2.408
HMR_3427,2.408
HMR_3428,2.408
HMR_3429,2.408
HMR_3431,2.408
HMR_3432,2.408
HMR_3433,2.408
HMR_3446,1.547
HMR_3447,1.787
HMR_3448,1.83
HMR_3449,2.408
HMR_3450,2.408
HMR_3451,2.408
HMR_3452,1.83
HMR_3453,2.408
HMR_3454,2.408
HMR_3455,2.408
HMR_3456,1.83
HMR_3457,1.547
HMR_3475,NaN
HMR_3478,NaN
HMR_3491,NaN
HMR_3505,NaN
HMR_3520,NaN
HMR_3522,1.83
HMR_3597,NaN
HMR_3625,1.704
HMR_3626,1.704
HMR_3627,1.704
HMR_3628,1.704
HMR_3629,1.704
HMR_3630,1.704
HMR_3631,1.704
HMR_3633,1.704
HMR_3635,1.704
HMR_3636,1.704
HMR_3637,1.704
HMR_3639,1.704
HMR_3640,1.704
HMR_3642,1.704
HMR_3644,1.704
HMR_3645,1.704
HMR_3646,1.704
HMR_3647,1.704
HMR_3648,1.704
HMR_3649,1.704
HMR_3650,1.704
HMR_3651,1.704
HMR_3652,1.704
HMR_3653,1.704
HMR_3654,1.704
HMR_3655,1.704
HMR_3656,1.704
HMR_3657,1.704
HMR_3658,1.704
HMR_3659,1.704
HMR_3660,1.704
HMR_3662,1.704
HMR_3663,1.704
HMR_3664,1.704
HMR_3665,1.704
HMR_3666,1.704
HMR_3667,1.704
HMR_3668,1.704
HMR_3669,1.704
HMR_3670,1.704
HMR_3675,1.704
HMR_3677,1.704
HMR_3678,1.704
HMR_3679,1.704
HMR_3680,1.704
HMR_3681,1.704
HMR_3682,1.704
HMR_3684,2.075
HMR_3685,2.075
HMR_3686,2.075
HMR_3687,2.075
HMR_3688,2.075
HMR_3689,2.075
HMR_3690,2.075
HMR_3692,2.075
HMR_3694,2.075
HMR_3695,2.075
HMR_3696,2.075
HMR_3698,2.075
HMR_3699,2.075
HMR_3701,2.075
HMR_3703,2.075
HMR_3704,2.075
HMR_3705,2.075
HMR_3706,2.075
HMR_3707,2.075
HMR_3708,2.075
HMR_3709,2.075
HMR_3710,2.075
HMR_3711,2.075
HMR_3712,2.075
HMR_3713,2.075
HMR_3714,2.075
HMR_3715,2.075
HMR_3716,2.075
HMR_3717,2.075
HMR_3718,2.075
HMR_3719,2.075
HMR_3721,2.075
HMR_3722,2.075
HMR_3723,2.075
HMR_3724,2.075
HMR_3725,2.075
HMR_3726,2.075
HMR_3727,2.075
HMR_3728,2.075
HMR_3729,2.075
HMR_3734,2.075
HMR_3736,2.075
HMR_3737,2.075
HMR_3738,2.075
HMR_3739,2.075
HMR_3740,2.075
HMR_3741,2.075
HMR_3831,1.475
HMR_3832,NaN
HMR_3855,2.461
HMR_3859,0.805
HMR_3864,1.206
HMR_3867,NaN
HMR_3915,NaN
HMR_3951,NaN
HMR_3953,NaN
HMR_3966,1.654
HMR_3996,NaN
HMR_4078,NaN
HMR_4079,1.989
HMR_4124,1.373
HMR_4182,1.467
HMR_4261,0.86
HMR_4263,NaN
HMR_4266,NaN
HMR_4270,NaN
HMR_4278,0.86
HMR_4284,NaN
HMR_4343,0.257
HMR_4422,1.668
HMR_4592,2.461
HMR_4630,1.815
HMR_4664,NaN
HMR_4672,NaN
HMR_4696,NaN
HMR_4700,0.787
HMR_4701,NaN
HMR_4702,NaN
HMR_4756,NaN
HMR_4757,0.396
HMR_4764,1.882
HMR_4771,NaN
HMR_4776,2.191
HMR_4777,2.191
HMR_4782,NaN
HMR_4783,NaN
HMR_4790,NaN
HMR_4831,NaN
HMR_4938,NaN
HMR_4955,NaN
HMR_4957,NaN
HMR_4964,1.499
HMR_5101,NaN
HMR_5249,NaN
HMR_5301,1.637
HMR_5387,0.457
HMR_5389,1.556
HMR_5390,NaN
HMR_5409,NaN
HMR_5420,2.235
HMR_5996,1.053
HMR_6359,NaN
HMR_6362,NaN
HMR_6363,NaN
HMR_6364,NaN
HMR_6365,NaN
HMR_6385,0.814
HMR_6397,2.475
HMR_6408,NaN
HMR_6456,NaN
HMR_6500,NaN
HMR_6511,1.191
HMR_6515,0.81
HMR_6533,NaN
HMR_6534,1.456
HMR_6545,2.031
HMR_6549,1.565
HMR_6550,2.597
HMR_6558,2.597
HMR_6564,1.196
HMR_6566,0.773
HMR_6572,0.729
HMR_6583,2.597
HMR_6584,2.597
HMR_6595,0.544
HMR_6607,NaN
HMR_6611,NaN
HMR_6617,NaN
HMR_6619,NaN
HMR_6629,NaN
HMR_6632,2.116
HMR_6633,2.509
HMR_6647,NaN
HMR_6728,NaN
HMR_6729,NaN
HMR_6747,NaN
HMR_6755,NaN
HMR_6770,NaN
HMR_6782,NaN
HMR_6784,NaN
HMR_6785,NaN
HMR_6786,NaN
HMR_6790,NaN
HMR_6826,0.857
HMR_6834,0.857
HMR_6838,NaN
HMR_6839,NaN
HMR_6844,NaN
HMR_6850,NaN
HMR_6854,0.857
HMR_6874,NaN
HMR_6876,NaN
HMR_6907,NaN
HMR_6908,1.365
HMR_6909,NaN
HMR_6910,0.575
HMR_6975,2.106
HMR_6976,2.106
HMR_6977,2.106
HMR_6978,2.471
HMR_6986,NaN
HMR_6989,NaN
HMR_7173,NaN
HMR_7180,NaN
HMR_7181,1.238
HMR_7182,NaN
HMR_7184,NaN
HMR_7197,NaN
HMR_7198,NaN
HMR_7199,NaN
HMR_7255,NaN
HMR_7256,NaN
HMR_7257,NaN
HMR_7278,1.542
HMR_7328,1.455
HMR_7329,NaN
HMR_7330,NaN
HMR_7431,NaN
HMR_7432,NaN
HMR_7437,NaN
HMR_7469,0.501
HMR_7628,2.835
HMR_7652,1.997
HMR_7700,NaN
HMR_7703,NaN
HMR_7711,NaN
HMR_7712,NaN
HMR_7715,NaN
HMR_7720,NaN
HMR_7724,NaN
HMR_7727,NaN
HMR_7748,2.505
HMR_7749,2.505
HMR_7755,NaN
HMR_7756,NaN
HMR_7757,2.483
HMR_7758,2.483
HMR_7898,NaN
HMR_7900,NaN
HMR_7903,NaN
HMR_7906,NaN
HMR_7944,NaN
HMR_7947,NaN
HMR_7949,NaN
HMR_7977,NaN
HMR_8023,NaN
HMR_8056,NaN
HMR_8084,NaN
HMR_8086,NaN
HMR_8090,NaN
HMR_8271,NaN
HMR_8287,NaN
HMR_8374,NaN
HMR_8395,1.11
HMR_8397,0.675
HMR_8399,0.675
HMR_8418,NaN
HMR_8475,0.291
HMR_8476,0.291
HMR_8501,1.773
HMR_8505,NaN
HMR_8510,NaN
HMR_8562,NaN
HMR_8567,NaN
HMR_8570,NaN
HMR_8571,NaN
HMR_8572,NaN
HMR_8573,NaN
HMR_8574,NaN
HMR_8575,NaN
HMR_8576,NaN
HMR_8577,NaN
HMR_8578,NaN
HMR_8579,NaN
HMR_8580,NaN
HMR_8582,NaN
HMR_8585,1.481
HMR_8588,NaN
HMR_8590,NaN
HMR_8643,0.486
HMR_8670,NaN
HMR_8761,NaN
HMR_8762,NaN
HMR_8776,NaN
HMR_8877,NaN
HMR_8884,NaN
HMR_9019,NaN
HMR_9174,NaN
HMR_9175,NaN
HMR_9176,NaN
HMR_9177,NaN
HMR_9178,NaN
HMR_9179,NaN
HMR_9180,NaN
HMR_9184,NaN
HMR_9185,NaN
HMR_9187,NaN
HMR_9188,NaN
HMR_9189,NaN
HMR_9191,1.981
HMR_9561,NaN
HMR_9581,NaN
HMR_9582,NaN
HMR_9583,NaN
HMR_9584,NaN
HMR_9590,1.456
HMR_9593,NaN
HMR_9602,NaN
HMR_9603,NaN
HMR_9604,NaN
HMR_9605,NaN
HMR_9607,1.542
HMR_9608,1.542
HMR_9609,1.542
HMR_9610,NaN
HMR_9612,NaN
HMR_9613,NaN
HMR_9614,NaN
HMR_9615,NaN
HMR_9617,NaN
HMR_9619,NaN
HMR_9620,NaN
HMR_9621,NaN
HMR_9622,NaN
HMR_9623,NaN
HMR_9624,NaN
HMR_9625,NaN
HMR_9626,NaN
HMR_9627,NaN
HMR_9628,NaN
HMR_9629,NaN
HMR_9630,NaN
HMR_9631,NaN
HMR_9634,NaN
HMR_9635,NaN
HMR_9638,NaN
HMR_9639,NaN
HMR_9640,NaN
HMR_9642,NaN
HMR_9644,NaN
HMR_9647,NaN
